,start,end
incipient,2008-11-11 07:00:00,2008-11-11 16:00:00
intensification,2008-11-11 17:00:00,2008-11-13 07:00:00
mature,2008-11-13 08:00:00,2008-11-14 00:00:00
decay,2008-11-14 01:00:00,2008-11-16 15:00:00
