,start,end
intensification,1992-05-13 12:00:00,1992-05-18 21:00:00
residual,1992-05-18 22:00:00,1992-05-20 13:00:00
intensification 2,1992-05-20 14:00:00,1992-05-23 13:00:00
residual 2,1992-05-23 14:00:00,1992-05-24 07:00:00
