,start,end
incipient,2009-01-26 15:00:00,2009-01-26 16:00:00
intensification,2009-01-26 17:00:00,2009-01-28 05:00:00
mature,2009-01-28 06:00:00,2009-01-28 14:00:00
decay,2009-01-28 15:00:00,2009-01-29 11:00:00
intensification 2,2009-01-29 12:00:00,2009-01-31 04:00:00
mature 2,2009-01-31 05:00:00,2009-01-31 14:00:00
decay 2,2009-01-31 15:00:00,2009-02-01 16:00:00
