,start,end
incipient,1984-06-18 15:00:00,1984-06-18 19:00:00
intensification,1984-06-18 20:00:00,1984-06-19 10:00:00
mature,1984-06-19 11:00:00,1984-06-19 13:00:00
decay,1984-06-19 14:00:00,1984-06-19 18:00:00
