,start,end
incipient,2010-03-27 18:00:00,2010-03-27 20:00:00
decay,2010-03-27 21:00:00,2010-03-28 18:00:00
intensification,2010-03-28 19:00:00,2010-03-29 23:00:00
mature,2010-03-30 00:00:00,2010-03-30 09:00:00
decay 2,2010-03-30 10:00:00,2010-04-01 02:00:00
