,start,end
incipient,2011-08-31 01:00:00,2011-08-31 05:00:00
intensification,2011-08-31 06:00:00,2011-08-31 16:00:00
mature,2011-08-31 17:00:00,2011-08-31 19:00:00
decay,2011-08-31 20:00:00,2011-09-01 03:00:00
