,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km),Genesis Season,Genesis Region
0,20140463,decay,12.0,16.735138420669745,722.9579797729331,7.345404166666667,-0.08694000000000031,650.6507639055396,JJA,SE-SAO
1,20140463,incipient,25.0,21.358776405336346,1922.289876480271,3.5817973076923075,1.1973600000000002,5303.703345630272,JJA,SE-SAO
2,20140463,intensification,48.0,17.905248288507135,3094.0269042540326,5.976272708333333,1.0098,4297.025799379242,JJA,SE-SAO
3,20140463,mature,12.0,22.17921415689928,958.142051578049,5.9826033333333335,-1.7390600000000003,2327.9704589519633,JJA,SE-SAO
4,20140466,decay,12.0,11.589111121217492,500.64960043659573,3.7557975,1.3297,312.5346201909736,JJA,SE-SAO
5,20140466,incipient,12.0,14.287964637156128,617.2400723251446,3.3944646153846154,-1.7823399999999996,2548.0290528552127,JJA,SE-SAO
6,20140466,intensification,38.0,14.344472305614502,1962.323811408064,3.101637631578947,0.32110105263157895,2757.0868757839894,JJA,SE-SAO
7,20140466,mature,7.0,15.576837798068507,392.5363125113264,3.0885942857142856,1.2478971428571433,339.7775965115273,JJA,SE-SAO
8,20140467,decay,19.0,5.689475047016464,389.1600932159261,6.915261052631579,-0.3149684210526324,1001.8808914855458,JJA,SAt
9,20140467,incipient,8.0,9.689794958632955,279.06609480862915,7.590812222222222,0.3974699999999993,1530.365499100109,JJA,SAt
10,20140467,intensification,49.0,9.366606932947208,1652.2694629718876,7.489434285714286,-0.7444163265306122,2189.420544220884,JJA,SAt
11,20140467,mature,13.0,8.844144298108853,413.90595315149426,6.79910076923077,-0.3907015384615376,949.8717762064239,JJA,SAt
12,20140468,decay,19.0,7.231324899537688,494.6226231283778,7.988982105263158,3.0905052631578944,616.5942612876366,JJA,ARG
13,20140468,incipient,6.0,5.922495004741254,127.9258921024111,9.343638333333333,3.474959999999996,104.42482167110292,JJA,ARG
14,20140468,intensification,76.0,7.802602304355632,2134.791990471701,5.950098051948052,-0.6642978947368416,2057.7188779125986,JJA,ARG
15,20140468,mature,16.0,7.46754461120659,430.1305696054996,6.392200625,0.8422799999999998,2208.1832444822057,JJA,ARG
16,20140469,decay,12.0,25.17901273195751,1087.7333500205643,6.06247,-0.38844000000000084,992.0541913464983,JJA,SAt
17,20140469,incipient,5.0,32.13134829471177,578.3642693048118,5.262324,-2.1293760000000006,481.0281663674276,JJA,SAt
18,20140469,intensification,14.0,21.74324825580274,1095.859712092458,4.547694000000001,4.523365714285714,1091.0162685095215,JJA,SAt
19,20140469,mature,7.0,26.9790322842247,679.8716135624625,5.7335,0.6910971428571437,579.6175437800997,JJA,SAt
20,20140472,decay,7.0,19.317846005281645,486.8097193330975,1.667507142857143,-0.27857142857142797,387.43627870485267,JJA,SAt
21,20140472,incipient,3.0,9.965322834336128,107.6254866108302,1.6032275,0.1102399999999993,107.36419426180872,JJA,SAt
22,20140472,intensification,37.0,13.76929101667343,1834.0695634209005,1.6555786486486488,-0.3320627027027027,2288.3006768672026,JJA,SAt
23,20140472,mature,6.0,12.327460377144943,266.27314414633076,1.6817933333333333,0.33279999999999976,186.81390131014618,JJA,SAt
24,20140473,decay,7.0,23.205853605380415,584.7875108555866,1.4790614285714285,-1.4335542857142858,524.7666094531047,JJA,SAt
25,20140473,intensification,10.0,17.120877771833488,616.3515997860056,1.9599709090909092,0.11762399999999999,1557.3980191645865,JJA,SAt
26,20140473,mature,6.0,22.91150393774595,494.88848505531263,1.8407683333333331,-1.5911999999999997,370.63270570225365,JJA,SAt
27,20140474,decay,7.0,16.04685347826916,404.38070765238285,4.677861428571428,0.6321942857142874,357.03104909016656,JJA,SE-BR
28,20140474,intensification,27.0,19.48186413922817,1893.6371943329777,4.691659285714286,-0.7065333333333336,2370.001112925928,JJA,SE-BR
29,20140474,mature,6.0,16.947025860477087,366.05575858630505,4.235258333333333,3.887719999999998,246.921557599124,JJA,SE-BR
30,20140475,decay,6.0,12.959270572667913,279.9202443696269,3.224545714285714,0.15915999999999997,270.26385399210153,JJA,LA-PLATA
31,20140475,decay 2,9.0,20.935126078688285,678.2980849495004,6.497994444444444,-3.977466666666667,611.6453268990444,JJA,LA-PLATA
32,20140475,intensification,34.0,15.859705101025845,1941.2279043655633,4.330320294117647,2.4461364705882356,1185.3737771015572,JJA,LA-PLATA
33,20140475,mature,6.0,21.054009152091172,454.76659768516936,6.882133333333333,1.8376799999999989,368.7165055643471,JJA,LA-PLATA
34,20140476,decay,33.0,6.848428972909965,813.5933619817039,2.340634545454545,-0.4341018181818182,502.37308848351574,JJA,SAt
35,20140476,decay 2,9.0,4.060550312522554,131.56183012573072,2.9203044444444446,-0.8130933333333333,88.98150650993144,JJA,SAt
36,20140476,intensification,20.0,3.0612965039444893,220.41334828400323,3.068619047619048,-0.2251440000000004,83.75999959333211,JJA,SAt
37,20140476,mature,9.0,4.457257462510868,144.41514178535212,2.7957622222222223,-0.45570666666666665,124.09675378360753,JJA,SAt
38,20140477,intensification,19.0,10.96407056239103,749.9424264675464,3.503578,1.6245599999999998,579.2202514221957,JJA,ARG
39,20140477,mature,4.0,18.865264843515455,271.6598137466226,3.5473825,0.33083999999999864,181.53241139077053,JJA,ARG
40,20140479,decay,28.0,9.456878368161025,953.2533395106313,3.2299953571428572,-1.81824,773.8471567764503,JJA,SAt
41,20140479,decay 2,9.0,6.299908793188242,204.11704489929903,4.472454444444445,-1.1169333333333331,186.85609147450418,JJA,SAt
42,20140479,intensification,11.0,4.936718954803116,195.4940706102034,4.254671666666667,1.4141236363636367,91.6369597015334,JJA,SAt
43,20140479,mature,9.0,7.302726342769075,236.60833350571806,4.45956111111111,-0.147253333333334,412.1311214666691,JJA,SAt
44,20140480,decay,33.0,27.839165879570803,3307.2929064930113,4.021928787878788,0.6214545454545457,3199.2268518205087,JJA,SE-SAO
45,20140480,decay 2,9.0,21.432483206586067,694.4124558933886,2.32861,1.0430133333333333,639.4423141110974,JJA,SE-SAO
46,20140480,incipient,8.0,35.24393110897399,1015.0252159384509,2.9938124999999998,-3.144,908.6397063018597,JJA,SE-SAO
47,20140480,intensification,8.0,19.468947016408784,560.705674072573,1.7296966666666667,0.28334999999999977,550.0369402547813,JJA,SE-SAO
48,20140480,mature,9.0,31.44477636323296,1018.810754168748,2.107474444444444,1.9565066666666664,1307.2470896294146,JJA,SE-SAO
49,20140483,decay,19.0,18.289932448871873,1251.031379502836,2.172667368421053,-2.606526315789474,1143.005094446607,JJA,SAt
50,20140483,decay 2,9.0,15.56858020575081,504.4219986663262,3.6033022222222226,1.4653333333333336,450.1575235313274,JJA,SAt
51,20140483,intensification,3.0,14.06672795958636,151.9206619635327,2.67805,0.8339999999999996,134.5657856577932,JJA,SAt
52,20140483,mature,9.0,15.509416402531214,502.50509144201135,3.1071744444444445,0.13479999999999967,945.2210891541056,JJA,SAt
53,20140484,decay,33.0,11.967365169441308,1421.7229821296276,6.328537878787879,-1.5992581818181817,1228.756279294107,JJA,SAt
54,20140484,decay 2,9.0,12.210419968823643,395.61760698988604,6.22815,0.9048000000000016,352.81610326596723,JJA,SAt
55,20140484,incipient,7.0,23.601735787042024,594.763741833459,3.8461314285714288,-3.434605714285714,524.353553928438,JJA,SAt
56,20140484,intensification,0.0,,0.0,4.1928,,0.0,JJA,SAt
57,20140484,mature,9.0,12.77715010750268,413.97966348308677,5.664108888888888,5.792479999999998,746.62652926346,JJA,SAt
58,20140485,decay,33.0,26.415532164592452,3138.1652211535834,6.840295757575758,1.140705454545455,3076.1102676027804,JJA,SE-SAO
59,20140485,decay 2,9.0,21.383650739914785,692.830283973239,5.170427777777778,2.977493333333335,547.9359945875301,JJA,SE-SAO
60,20140485,incipient,16.0,27.010893600130917,1555.827471367541,8.887030625,4.695435000000001,1413.1260058341588,JJA,SE-SAO
61,20140485,intensification,20.0,11.529700875146485,830.138463010547,9.3882915,-2.5440000000000014,691.4610588009219,JJA,SE-SAO
62,20140485,mature,8.0,28.152556437847498,810.793625410008,4.562546666666666,2.1460799999999973,1158.670537674515,JJA,SE-SAO
63,20140486,decay,33.0,9.90467247538512,1176.675090075752,4.214218484848485,0.5736218181818183,1089.8307261411223,JJA,WEDDELL
64,20140486,decay 2,9.0,3.912629744546583,126.76920372330929,2.6014366666666664,2.13376,78.7839897015941,JJA,WEDDELL
65,20140486,incipient,16.0,9.576895198312183,551.6291634227817,3.52416125,-1.2675450000000006,504.87759362501237,JJA,WEDDELL
66,20140486,intensification,6.0,15.668799289782605,338.4460646593043,3.49396,1.1195199999999996,301.4311563337686,JJA,WEDDELL
67,20140486,mature,5.0,5.6984267095788415,102.57168077241914,2.68381,3.6852480000000014,117.14523847678163,JJA,WEDDELL
68,20140487,decay,33.0,6.617110547609558,786.1127330560156,5.911843939393939,-0.892589090909091,627.7123565197128,JJA,ARG
69,20140487,decay 2,5.0,18.81015532345049,338.58279582210884,5.27555,3.0604319999999974,301.71639950367836,JJA,ARG
70,20140487,incipient,16.0,9.214192128510604,530.7374666022108,4.8475975,-1.388865,499.82191678361676,JJA,ARG
71,20140487,intensification,34.0,14.143590199246917,1731.1754403878228,2.2245832352941175,-2.1507105882352944,1584.1975802640688,JJA,ARG
