,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km),Genesis Season,Genesis Region
0,20190492,decay,13.0,10.337523955165791,483.79612110175907,2.13189,-1.4503569230769233,430.9841788559889,JJA,ARG
1,20190492,incipient,22.0,10.714302081371581,848.5727248446293,2.4426739130434783,2.002690909090909,3495.554432355488,JJA,ARG
2,20190492,intensification,43.0,13.87041175874655,2147.139740253966,3.798378372093023,-0.4005823255813955,2033.4945898023466,JJA,ARG
3,20190492,mature,10.0,16.453336993995762,592.3201317838474,2.745647,-1.4444159999999993,519.2173845937592,JJA,ARG
4,20190494,decay,36.0,12.676910754761124,1642.9276338170419,6.096049444444444,0.9829599999999997,1807.2588288789439,JJA,WEDDELL
5,20190494,decay 2,3.0,15.520526718535933,167.62168856018806,5.422903333333333,-3.77496,96.53136955197695,JJA,WEDDELL
6,20190494,incipient,19.0,7.220460841008326,493.8795215249695,3.2461709999999995,-0.5414021052631578,1874.1973016323839,JJA,WEDDELL
7,20190494,intensification,57.0,8.042553503977711,1650.3319790162263,4.978498070175438,1.3485978947368424,3242.478278253307,JJA,WEDDELL
8,20190494,mature,18.0,9.781637657372684,633.85012019775,6.352183888888889,-0.5867600000000005,2793.6885103953437,JJA,WEDDELL
9,20190496,decay,5.0,7.876294419594359,141.77329955269846,2.228144,-0.021840000000000172,114.8300286785644,JJA,SAt
10,20190496,incipient,1.0,5.234438910764836,18.843980078753408,2.2107650000000003,-1.0744800000000048,18.864499454669154,JJA,SAt
11,20190496,intensification,43.0,6.828322504928287,1057.0243237628988,2.588688837209302,0.2487237209302326,731.463800358582,JJA,SAt
12,20190496,mature,10.0,6.959629276302401,250.54665394688644,2.4379049999999998,-0.8495039999999996,148.13791116687747,JJA,SAt
13,20190497,decay,2.0,7.803973332441188,56.18860799357654,1.11484,-2.4489600000000005,33.32079224238393,JJA,ARG
14,20190497,intensification,31.0,15.204076074847539,1696.7748899529854,3.07162375,-0.278392258064516,1523.3443849876883,JJA,ARG
15,20190497,mature,10.0,6.847625137182121,246.51450493855634,1.694586,-2.7294959999999997,207.98699352458496,JJA,ARG
16,20190499,decay,55.0,19.392730844724035,3839.760707255359,6.740726363636364,1.7148959999999998,6939.79098313261,JJA,SAt
17,20190499,decay 2,40.0,17.758562766102806,2557.2330383188037,7.4126,-2.3691240000000002,2462.886225749147,JJA,SAt
18,20190499,incipient,7.0,24.718472344725438,622.9055030870811,5.980441428571429,8.298822857142858,524.690089086953,JJA,SAt
19,20190499,intensification,34.0,17.463004955413993,2137.4718065426723,6.169095714285715,-0.2358494117647065,5067.10476024918,JJA,SAt
20,20190499,mature,20.0,19.780124854496997,1424.168989523784,5.9815665000000005,-1.7448599999999987,6760.528814758633,JJA,SAt
21,20190500,decay,18.0,8.746858330470156,566.7964198144662,6.483895555555556,-5.679213333333333,277.70048451599774,JJA,SAt
22,20190500,incipient,7.0,6.8907606024918655,173.64716718279502,5.427832857142858,-7.800651428571429,131.5092847514873,JJA,SAt
23,20190500,intensification,6.0,21.615145077640875,466.8871336770429,6.032381428571428,4.376279999999998,467.5452527917184,JJA,SAt
24,20190500,mature,10.0,19.500569172593586,702.0204902133692,8.268648,5.577168000000001,619.0447688447855,JJA,SAt
25,20190501,decay,59.0,13.295610262611213,2823.9876197786216,7.410310508474576,0.5136610169491528,6386.5983693343205,JJA,SE-SAO
26,20190501,decay 2,40.0,14.324575965940067,2062.7389390953695,8.404143000000001,0.32573999999999975,1555.362777250875,JJA,SE-SAO
27,20190501,incipient,7.0,17.023246222505474,428.98580480713804,7.4901671428571435,6.087462857142856,375.8355889704063,JJA,SE-SAO
28,20190501,intensification,16.0,28.095880181560975,1618.322698457912,6.71408294117647,-2.6598000000000015,4788.357917337673,JJA,SE-SAO
29,20190501,mature,20.0,18.791876775260903,1353.0151278187848,5.477971999999999,0.9129360000000016,6926.692172207568,JJA,SE-SAO
30,20190502,decay,25.0,15.374881564475526,1383.7393408027974,5.7586568,0.4659359999999995,1628.2752778050149,JJA,SE-SAO
31,20190502,incipient,7.0,20.731125509574166,522.424362841269,5.147041428571429,0.3834514285714284,445.6662917792024,JJA,SE-SAO
32,20190502,mature,3.0,16.14341346678007,174.3488654412248,5.0343375,1.1695199999999986,153.83018212958282,JJA,SE-SAO
