,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km),Genesis Season,Genesis Region
0,20205748,decay,76.0,17.247302193995303,4718.861880277115,4.278928311688312,-0.9028692631578948,6691.106832919753,JJA,SE-SAO
1,20205748,incipient,11.0,19.195319559289434,760.1346545478616,3.6238811818181818,0.6593432727272724,665.7013215111713,JJA,SE-SAO
2,20205748,intensification,33.0,21.61244617088735,2567.558605101417,3.3364786363636365,0.15590618181818172,3208.192583208378,JJA,SE-SAO
3,20205748,mature,12.0,24.47417355133183,1057.284297417535,4.652119333333333,3.7317560000000003,954.2052184263566,JJA,SE-SAO
4,20205754,decay,36.0,16.64757571729463,2157.525812961384,4.686577189189189,2.2456053333333332,1213.5539542387198,JJA,ARG
5,20205754,incipient,11.0,14.522470842037045,575.089845344667,4.618737272727273,-2.514015272727272,515.3743858343099,JJA,ARG
6,20205754,intensification,33.0,13.771835992922565,1636.0941159592007,3.7063056666666667,-1.4755840000000005,2020.5012025697029,JJA,ARG
7,20205754,mature,1.0,8.33715899173512,30.01377237024643,2.129122,-2.2691279999999985,0.0,JJA,ARG
8,20205822,decay,52.0,14.562325711981496,2726.067373282936,3.7894010576923076,-2.158992,2655.182453216142,JJA,ARG
9,20205822,incipient,4.0,28.286125186593765,407.32020268695015,2.203913,6.908928,342.7944057267155,JJA,ARG
10,20205822,intensification,24.0,15.448849775218314,1334.7806205788625,4.788790708333333,2.996145,1180.1579998735235,JJA,ARG
11,20205822,mature,12.0,11.613039692787618,501.6833147284251,6.204574999999999,0.10606600000000029,451.53005266494915,JJA,ARG
12,20205824,decay,49.0,13.495432340786342,2380.5942649147105,3.4906136326530612,-0.2566138775510204,1965.5927639868526,JJA,WEDDELL
13,20205824,intensification,22.0,8.51823434507755,674.644160130142,3.273671826086957,2.8821665454545453,634.879948603973,JJA,WEDDELL
14,20205824,mature,12.0,19.049777479473644,822.9503871132614,4.181550583333333,0.00322599999999972,736.5030432153405,JJA,WEDDELL
15,20205839,decay,52.0,9.722024448812611,1819.962976817721,5.315889076923077,0.532544307692308,1167.1554460891232,JJA,SAt
16,20205839,decay 2,17.0,9.06483292541288,554.7677750352682,4.831359411764706,-2.178310588235295,162.40401686631694,JJA,SAt
17,20205839,intensification,14.0,19.44830219831752,980.1944307952031,4.142750066666667,0.7088142857142857,937.3507886926762,JJA,SAt
18,20205839,mature,12.0,18.72481609539607,808.9120553211102,4.160527166666667,0.06777799999999885,693.3138687416852,JJA,SAt
19,20205843,decay,19.0,27.413219810833493,1875.0642350610105,1.9085616842105264,-1.3487595789473685,1728.8254250253249,JJA,SAt
20,20205843,intensification,13.0,13.574692544559058,635.2956110853638,2.989169,1.206398769230769,567.9302056537244,JJA,SAt
21,20205843,mature,12.0,16.316710212244942,704.8818811689814,3.2199006666666663,-1.2819339999999997,654.2800115061533,JJA,SAt
22,20205855,decay,100.0,12.249668519432817,4409.880666995814,5.98482333,-0.07059624000000006,5492.770881381688,JJA,SA-NAM
23,20205855,decay 2,17.0,19.226403515560705,1176.655895152315,8.238778705882353,4.129938352941175,1089.9754384064508,JJA,SA-NAM
24,20205855,incipient,11.0,5.8678141594183595,232.36544071296703,10.254695363636364,1.785056727272728,193.80980083310854,JJA,SA-NAM
25,20205855,intensification,85.0,9.841166093908535,3011.3968247360117,5.809459558139535,-1.644481976470588,6471.82097228381,JJA,SA-NAM
26,20205855,mature,24.0,13.948356894477245,1205.1380356828338,5.805218083333333,1.4976769999999995,5925.150660698838,JJA,SA-NAM
27,20205859,decay,52.0,17.31155422822047,3240.722951522872,2.7642560769230773,-0.19626276923076927,2917.1444729770196,JJA,AT-PEN
28,20205859,decay 2,17.0,20.844233033721483,1275.6670616637548,2.077459176470588,0.10620423529411772,1084.3849240693191,JJA,AT-PEN
29,20205859,intensification,2.0,5.694089193766937,40.99744219512195,2.8542810000000003,2.416836,31.375309494301142,JJA,AT-PEN
30,20205859,mature,12.0,10.745457438373862,464.20376133775073,3.0264140000000004,-0.5585120000000003,348.4985832953385,JJA,AT-PEN
31,20205930,decay,39.0,18.225703774391864,2558.8888099246174,5.339504,-1.4828418461538457,3292.5924856754764,JJA,SE-SAO
32,20205930,decay 2,17.0,29.710517616269804,1818.283678115712,5.990149529411765,1.8317378823529404,1679.7961592178083,JJA,SE-SAO
33,20205930,incipient,11.0,9.081831559924845,359.6405297730239,7.631021636363636,-0.23589163636363641,332.33676864035124,JJA,SE-SAO
34,20205930,intensification,30.0,17.61938167432552,1902.8932208271565,6.980694066666667,0.10748880000000013,1359.902100172523,JJA,SE-SAO
35,20205930,mature,12.0,14.007202886863888,605.1111647125201,7.100487583333333,1.0733739999999994,548.0285106021269,JJA,SE-SAO
36,20205943,decay,48.0,3.519241934619636,608.1250063022732,1.7518669583333333,-0.07632799999999998,141.80543827508396,JJA,WEDDELL
37,20205943,decay 2,11.0,3.0881290081725226,122.28990872363188,1.3585435,0.5135258181818181,78.13228418998985,JJA,WEDDELL
38,20205943,incipient,11.0,3.132261752092045,124.03756538284497,2.175373909090909,-1.1796174545454547,47.353651400561695,JJA,WEDDELL
39,20205943,intensification,94.0,4.567300003745117,1545.5743212673474,2.0937263510638298,0.1395689361702127,709.3483982420381,JJA,WEDDELL
40,20205943,mature,12.0,3.7797177389646843,163.28380632327438,2.5546594166666665,-0.3206939999999996,82.7071503267321,JJA,WEDDELL
41,20205966,decay,8.0,9.480055211413745,273.0255900887159,3.0625215,-3.325512000000001,753.250143168025,JJA,SAt
42,20205966,incipient,11.0,13.316714636105349,527.3418995897719,4.422128545454545,-3.6157745454545447,484.2674872126575,JJA,SAt
43,20205966,intensification,21.0,15.044856225947806,1137.391130681654,3.7663165000000003,0.4626422857142859,1052.7834736280226,JJA,SAt
44,20205966,mature,12.0,11.878185314051668,513.1376055670321,4.41613775,2.2745420000000003,434.7512426205601,JJA,SAt
45,20205967,decay,33.0,7.450574115796516,885.1282049566262,6.427807636363636,-2.1825541818181815,854.076202720169,JJA,SAt
46,20205967,incipient,11.0,2.0903329481272803,82.7771847458403,8.303865090909092,-0.716092363636366,59.215516968823934,JJA,SAt
47,20205967,intensification,20.0,4.086642862103457,294.2382860714489,6.670847142857143,1.7632524000000007,168.33447877931175,JJA,SAt
48,20205967,mature,12.0,5.305785817518663,229.20994731680622,7.925994416666666,1.56907,131.58190655840895,JJA,SAt
49,20205968,decay,48.0,14.819300240717986,2560.775081596068,8.7981464375,0.1360030000000001,2893.150752332444,JJA,SAt
50,20205968,incipient,11.0,14.902545686174873,590.140809172525,6.818645454545455,3.488574545454546,537.467026199302,JJA,SAt
51,20205968,intensification,106.0,12.225829864278719,4665.37667620876,6.668539046728972,-0.06645826415094332,6380.942960505344,JJA,SAt
52,20205968,mature,12.0,19.081076284662604,824.3024954974245,5.123277083333334,2.7283019999999993,746.3028215785752,JJA,SAt
53,20205974,decay,5.0,8.82919352546124,158.92548345830232,2.3559734,-2.269617599999999,507.2578034417055,JJA,SE-SAO
54,20205974,incipient,11.0,10.353775203995811,410.0094980782341,2.81231,-2.076519272727273,354.6805986005729,JJA,SE-SAO
