time,100.0,200.0,300.0,500.0,700.0,1000.0,2000.0,3000.0,5000.0,7000.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0,92500.0,95000.0,97500.0,100000.0
1992-07-14 11:00:00,-0.00024311975,-5.8770333e-05,2.4563536e-05,-0.00020111722,-0.00024613296,-2.4035337e-05,9.307068e-06,-1.8563218e-05,5.3015146e-06,6.0975814e-05,0.000646909,0.0014941,0.0016776365,0.0015217714,0.0018619216,0.0024865468,0.0024705417,0.001741575,0.00089548854,0.0008417069,0.0007128556,0.0003688596,-3.4036813e-05,-0.0005912398,-0.0011536721,-0.0012937763,-0.0012198254,-0.0013417699,-0.0016224033,-0.0019093859,-0.0021169626,-0.0022025367,-0.0021102359,-0.0016945841,-0.00093787856,-0.00030788465,-4.843138e-05
1992-07-14 12:00:00,-0.0004143153,-8.5106294e-05,5.3339758e-05,-0.00021156538,-0.00019990822,-5.8178874e-05,1.192813e-05,-2.097776e-05,5.496724e-06,9.054949e-05,0.00074616796,0.0013428433,0.0014697517,0.0014093849,0.001796092,0.0024498932,0.002525762,0.0019571905,0.0008472639,0.0008275603,0.0006218695,0.00028791197,-1.3814977e-05,-0.00046084807,-0.0010406434,-0.0012040637,-0.001142616,-0.0012884653,-0.0015816196,-0.0018572905,-0.0020427597,-0.0021162573,-0.0019960965,-0.0015866815,-0.000856093,-0.00028742207,-5.389007e-05
1992-07-14 13:00:00,-0.0005558015,-5.5025303e-05,8.0421254e-05,-0.0002202933,-0.00019168512,-5.0938106e-05,3.0950628e-06,-2.6951284e-05,1.3452241e-06,7.35804e-05,0.0007953186,0.0013211332,0.0013648067,0.0013074954,0.0016094532,0.002359761,0.0024134223,0.0016829809,0.00062264595,0.0007351455,0.000580342,0.00023405987,-0.00010662069,-0.0007164403,-0.0012407583,-0.0013078556,-0.001207361,-0.001345681,-0.0016021673,-0.0018554537,-0.0020250585,-0.0020606308,-0.0018694317,-0.0014468969,-0.00076527166,-0.00027728258,-6.864258e-05
1992-07-14 14:00:00,-0.0005362705,-0.00012311501,6.412064e-05,-0.00017515638,-0.00021667658,-8.178201e-05,1.0620593e-06,-2.129571e-05,1.7048671e-07,4.4566386e-05,0.00080753706,0.0011673145,0.00139986,0.0012871893,0.0016083271,0.002335777,0.0023744144,0.0016509022,0.00059289567,0.0006682146,0.0005865037,0.0002228509,-0.0001798961,-0.0007581073,-0.0012164302,-0.0012300098,-0.0011893082,-0.0013595119,-0.0016059848,-0.0018401811,-0.0019933134,-0.0019673693,-0.0016687,-0.001217135,-0.00064794015,-0.00026597283,-9.081003e-05
1992-07-14 15:00:00,-0.0004896814,-0.0001461739,7.111506e-05,-0.00013305419,-0.00024101851,-0.0001334463,-6.021594e-06,-7.769404e-06,-1.2588657e-07,5.1324685e-05,0.00082165754,0.0011010708,0.0013681952,0.0012187923,0.0015977146,0.0023229816,0.0024122053,0.0016394679,0.00052418106,0.00063633156,0.00057807926,0.00021428315,-0.00014111499,-0.0006442211,-0.001143475,-0.0011702431,-0.0011726336,-0.001350905,-0.0015775871,-0.0017801095,-0.0018850218,-0.0017538918,-0.0013530637,-0.0009257643,-0.00052856904,-0.00025613274,-0.0001039651
1992-07-14 16:00:00,-0.00043788133,-0.00012567164,0.00015301153,-9.672958e-05,-0.00027366707,-0.00013944188,-1.2844069e-05,-3.3658976e-06,-6.8075287e-06,5.7340167e-05,0.00085380184,0.0011005569,0.0013274077,0.0011689482,0.0015890619,0.0023088683,0.0023796496,0.0015621077,0.00037158534,0.00046044582,0.0005056319,0.00021603002,-5.7261903e-05,-0.0005965511,-0.0011345334,-0.0011505602,-0.0011632395,-0.0013064423,-0.0015034906,-0.0016676798,-0.0016951356,-0.0014830735,-0.001050157,-0.00073084293,-0.000467995,-0.00025171397,-0.0001127253
1992-07-14 17:00:00,-0.00036927784,-6.0950653e-05,0.00015554186,-9.235802e-05,-0.00032239326,-0.000111445785,-8.230578e-06,-1.0279996e-07,-1.158813e-05,5.5511144e-05,0.00090971304,0.0010666514,0.0013534476,0.0012192102,0.0016373601,0.0022572803,0.0022721658,0.0014583555,0.00012493072,0.00017115202,0.00034553887,0.0001623267,-2.8218463e-05,-0.0005691831,-0.0011015955,-0.0011615078,-0.0011596001,-0.001256092,-0.0014049096,-0.001502815,-0.0014753155,-0.0012270624,-0.00083924906,-0.00061236904,-0.0004337954,-0.0002429745,-0.00011380052
1992-07-14 18:00:00,-0.0002629135,-2.8600283e-05,0.0001459619,-0.00013489627,-0.00038221193,-9.0007044e-05,-2.2236918e-07,3.1417767e-07,-1.079367e-05,6.175705e-05,0.0009472013,0.000972392,0.0013419332,0.0012466504,0.001659512,0.0022334936,0.0021788585,0.0012218105,-0.00017837755,-0.00018605124,0.00011761789,7.698205e-05,-4.3873588e-05,-0.00054457004,-0.0010867955,-0.0012436036,-0.0011746193,-0.0012177317,-0.0012971282,-0.0013297691,-0.0012263232,-0.0009605385,-0.0006702327,-0.0005267516,-0.00038409937,-0.00021345967,-0.00010014852
1992-07-14 19:00:00,-0.00022065052,6.933184e-05,0.00016702182,-0.0001499975,-0.0004393343,-0.00010732461,-2.0629009e-06,-7.6313245e-07,-8.552736e-06,7.078296e-05,0.00088493305,0.0009845797,0.0013018483,0.0012506618,0.0017187624,0.0021973178,0.0021391988,0.0012162109,-0.00057300954,-0.000552556,-0.00021065888,-2.74849e-05,-7.034454e-05,-0.00038971208,-0.0009332583,-0.0012016327,-0.0011628667,-0.0011835132,-0.0012104488,-0.00119876,-0.0010635671,-0.00082187686,-0.00060467597,-0.0004972256,-0.0003643486,-0.00020233964,-9.787759e-05
