,start,end
decay,2001-06-30 06:00:00,2001-06-30 13:00:00
intensification,2001-06-30 14:00:00,2001-06-30 22:00:00
mature,2001-06-30 23:00:00,2001-07-01 02:00:00
decay 2,2001-07-01 03:00:00,2001-07-01 19:00:00
