,start,end
incipient,1979-02-22 11:00:00,1979-02-22 15:00:00
intensification,1979-02-22 16:00:00,1979-02-23 15:00:00
mature,1979-02-23 16:00:00,1979-02-23 21:00:00
decay,1979-02-23 22:00:00,1979-02-24 08:00:00
