,start,end
incipient,2018-07-22 04:00:00,2018-07-22 23:00:00
intensification,2018-07-23 00:00:00,2018-07-24 23:00:00
mature,2018-07-25 00:00:00,2018-07-25 17:00:00
decay,2018-07-25 18:00:00,2018-07-28 08:00:00
