,start,end
incipient,1979-04-16 10:00:00,1979-04-16 12:00:00
intensification,1979-04-16 13:00:00,1979-04-16 23:00:00
mature,1979-04-17 00:00:00,1979-04-17 04:00:00
decay,1979-04-17 05:00:00,1979-04-17 22:00:00
