,start,end
incipient,2007-05-27 15:00:00,2007-05-27 23:00:00
intensification,2007-05-28 00:00:00,2007-05-28 23:00:00
mature,2007-05-29 00:00:00,2007-05-29 06:00:00
decay,2007-05-29 07:00:00,2007-05-30 03:00:00
