,start,end
incipient,2003-08-17 07:00:00,2003-08-18 06:00:00
intensification,2003-08-18 07:00:00,2003-08-20 07:00:00
mature,2003-08-20 08:00:00,2003-08-20 18:00:00
decay,2003-08-20 19:00:00,2003-08-22 09:00:00
