,start,end
incipient,1983-11-01 17:00:00,1983-11-01 19:00:00
intensification,1983-11-01 20:00:00,1983-11-02 21:00:00
mature,1983-11-02 22:00:00,1983-11-03 10:00:00
decay,1983-11-03 11:00:00,1983-11-06 01:00:00
