,start,end
incipient,2010-02-09 22:00:00,2010-02-10 02:00:00
intensification,2010-02-10 03:00:00,2010-02-10 03:00:00
decay,2010-02-10 04:00:00,2010-02-10 14:00:00
intensification 2,2010-02-11 00:00:00,2010-02-11 09:00:00
decay 2,2010-02-10 20:00:00,2010-02-10 23:00:00
