,start,end
decay,1988-05-02 16:00:00,1988-05-02 19:00:00
intensification,1988-05-02 20:00:00,1988-05-03 02:00:00
mature,1988-05-03 03:00:00,1988-05-03 05:00:00
decay 2,1988-05-03 06:00:00,1988-05-03 15:00:00
