,start,end
incipient,1999-09-05 08:00:00,1999-09-05 10:00:00
intensification,1999-09-05 11:00:00,1999-09-06 14:00:00
mature,1999-09-06 15:00:00,1999-09-06 20:00:00
decay,1999-09-06 21:00:00,1999-09-07 07:00:00
