,start,end
incipient,2008-10-14 10:00:00,2008-10-14 18:00:00
intensification,2008-10-14 19:00:00,2008-10-17 06:00:00
mature,2008-10-17 07:00:00,2008-10-17 11:00:00
decay,2008-10-17 12:00:00,2008-10-17 22:00:00
