,start,end
incipient,1986-12-04 17:00:00,1986-12-05 01:00:00
intensification,1986-12-05 02:00:00,1986-12-07 00:00:00
mature,1986-12-07 01:00:00,1986-12-07 09:00:00
decay,1986-12-07 10:00:00,1986-12-07 22:00:00
intensification 2,1986-12-07 23:00:00,1986-12-09 10:00:00
mature 2,1986-12-09 11:00:00,1986-12-09 18:00:00
decay 2,1986-12-09 19:00:00,1986-12-10 10:00:00
