,start,end
incipient,2015-05-12 04:00:00,2015-05-12 07:00:00
intensification,2015-05-12 08:00:00,2015-05-14 17:00:00
mature,2015-05-14 18:00:00,2015-05-15 11:00:00
decay,2015-05-15 12:00:00,2015-05-18 04:00:00
intensification 2,2015-05-18 05:00:00,2015-05-19 15:00:00
mature 2,2015-05-19 16:00:00,2015-05-20 01:00:00
decay 2,2015-05-20 02:00:00,2015-05-21 09:00:00
