,start,end
intensification,1987-12-28 22:00:00,1987-12-29 09:00:00
mature,1987-12-29 10:00:00,1987-12-29 22:00:00
decay,1987-12-29 23:00:00,1988-01-02 07:00:00
residual,1988-01-02 08:00:00,1988-01-02 09:00:00
