,start,end
incipient,2005-02-08 14:00:00,2005-02-09 06:00:00
intensification,2005-02-09 07:00:00,2005-02-10 20:00:00
mature,2005-02-10 21:00:00,2005-02-11 09:00:00
decay,2005-02-11 10:00:00,2005-02-12 20:00:00
