,start,end
incipient,2019-09-20 03:00:00,2019-09-20 04:00:00
decay,2019-09-20 05:00:00,2019-09-20 17:00:00
intensification,2019-09-20 18:00:00,2019-09-21 16:00:00
mature,2019-09-21 17:00:00,2019-09-21 21:00:00
decay 2,2019-09-21 22:00:00,2019-09-22 09:00:00
