,start,end
incipient,2010-02-09 01:00:00,2010-02-09 03:00:00
intensification,2010-02-09 04:00:00,2010-02-09 16:00:00
mature,2010-02-09 17:00:00,2010-02-09 23:00:00
decay,2010-02-10 00:00:00,2010-02-11 05:00:00
