,start,end
incipient,2019-06-15 05:00:00,2019-06-15 21:00:00
intensification,2019-06-15 22:00:00,2019-06-17 21:00:00
mature,2019-06-17 22:00:00,2019-06-18 15:00:00
decay,2019-06-18 16:00:00,2019-06-21 00:00:00
