,start,end
incipient,1985-11-14 03:00:00,1985-11-15 01:00:00
intensification,1985-11-15 02:00:00,1985-11-18 17:00:00
mature,1985-11-18 18:00:00,1985-11-19 20:00:00
decay,1985-11-19 21:00:00,1985-11-23 05:00:00
residual,1985-11-23 06:00:00,1985-11-24 21:00:00
