,start,end
incipient,2011-03-11 03:00:00,2011-03-11 05:00:00
decay,2011-03-11 06:00:00,2011-03-11 18:00:00
intensification,2011-03-11 19:00:00,2011-03-12 14:00:00
mature,2011-03-12 15:00:00,2011-03-12 20:00:00
decay 2,2011-03-12 21:00:00,2011-03-13 13:00:00
