,start,end
incipient,1982-05-02 23:00:00,1982-05-03 02:00:00
intensification,1982-05-03 03:00:00,1982-05-04 03:00:00
mature,1982-05-04 04:00:00,1982-05-04 16:00:00
decay,1982-05-04 17:00:00,1982-05-07 00:00:00
residual,1982-05-07 01:00:00,1982-05-07 09:00:00
