,start,end
incipient,1995-05-18 22:00:00,1995-05-19 06:00:00
intensification,1995-05-19 07:00:00,1995-05-20 02:00:00
mature,1995-05-20 03:00:00,1995-05-20 09:00:00
decay,1995-05-20 10:00:00,1995-05-21 03:00:00
