,start,end
incipient,2009-01-13 05:00:00,2009-01-14 01:00:00
intensification,2009-01-14 02:00:00,2009-01-16 11:00:00
mature,2009-01-16 12:00:00,2009-01-17 10:00:00
decay,2009-01-17 11:00:00,2009-01-20 20:00:00
