,start,end
incipient,2015-11-20 21:00:00,2015-11-20 22:00:00
intensification,2015-11-20 23:00:00,2015-11-22 10:00:00
mature,2015-11-22 11:00:00,2015-11-23 04:00:00
decay,2015-11-23 05:00:00,2015-11-26 21:00:00
