,start,end
incipient,2001-04-20 10:00:00,2001-04-20 10:00:00
intensification,2001-04-20 11:00:00,2001-04-20 21:00:00
mature,2001-04-20 22:00:00,2001-04-21 01:00:00
decay,2001-04-21 02:00:00,2001-04-21 17:00:00
intensification 2,2001-04-21 18:00:00,2001-04-22 04:00:00
mature 2,2001-04-22 05:00:00,2001-04-22 08:00:00
decay 2,2001-04-22 09:00:00,2001-04-23 00:00:00
