,start,end
intensification,1981-08-12 12:00:00,1981-08-13 03:00:00
mature,1981-08-13 04:00:00,1981-08-13 08:00:00
decay,1981-08-13 09:00:00,1981-08-14 02:00:00
intensification 2,1981-08-14 03:00:00,1981-08-14 22:00:00
mature 2,1981-08-14 23:00:00,1981-08-15 02:00:00
decay 2,1981-08-15 03:00:00,1981-08-15 14:00:00
