,start,end
incipient,1997-02-17 02:00:00,1997-02-17 08:00:00
intensification,1997-02-17 09:00:00,1997-02-18 07:00:00
mature,1997-02-18 08:00:00,1997-02-18 18:00:00
decay,1997-02-18 19:00:00,1997-02-20 13:00:00
