,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
intensification,416798.8767261386,520239.3926899716,3246516.2194707,963453.125207825,-3.2230589960927762,5.406965651736451,-7.973958309652521,32.553727371922726,0.2558499951024168,7.224312884440992,-78.83002429140649,24.248250432952467,227.1072914125866,199.8989765607521,2.163639630526443,20.268242658036772,-6.609064971418012,1.0834375423087523,-1.1878081192600036,9.110435890062762,-4.681008310876755,21.005886378054033,-88.83923347789178,55.665500224464935
mature,294155.80384418584,273645.4285340082,3067060.532816352,1121408.1028375279,-1.1749344948921803,1.9526089224117373,-16.2311096665009,12.70582380576212,-3.8504374132548747,-2.8193112521760892,-49.30478071239997,0.07486075209124661,224.36247410202688,206.11439290672206,0.9505282853457552,6.082499659126602,-0.27639612415218096,-6.512072971212755,-4.730409952716841,-5.749967462374304,4.35171571662225,7.060453164313719,-61.980414921076196,34.761761686728576
decay,334575.10523099214,68655.32937075169,3042519.086857099,467153.4837257618,-0.5632980692619889,0.4370426856329813,-10.421592538909008,0.3059288596876447,-1.0851725375710692,-1.4258980725590065,-34.86176832092315,-8.027047021221005,145.76365082629545,94.67840863003416,-1.5711221798212014,-0.3033212761752575,1.6879095997304578,-0.737247663426049,7.306412718253737,-5.909477631389339,2.6468267536725185,0.5575365831876207,-53.15307164734787,8.609952008764987
residual,575744.9875174222,59652.06363170569,4703357.337337893,169412.45509858496,2.8858849872956647,-0.3822830707297015,0.3909174239164835,-1.6294516791899727,11.198800536886202,0.625435071088211,7.26066775138652,-4.628900194973645,-276.6989046507925,-311.5455531361261,-1.066753496081905,-0.21405362401269357,2.593280891161029,0.5104463687430645,21.46562672490816,-0.8201355085338782,-6.101917729159209,-1.3621573108054172,-10.928156562309475,-5.8291337895462245
