,Type of System,Total Count,Percentage
2,"incipient, intensification, mature, decay",1246,66.63101604278074
3,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",138,7.379679144385026
5,"intensification, mature, decay",96,5.133689839572192
1,"incipient, decay, intensification, mature, decay 2",92,4.919786096256685
6,"intensification, mature, decay, intensification 2, mature 2, decay 2",76,4.064171122994653
0,"decay, intensification, mature, decay 2",61,3.262032085561497
