,start,end
decay,2011-11-13 17:00:00,2011-11-13 19:00:00
intensification,2011-11-13 20:00:00,2011-11-14 03:00:00
mature,2011-11-14 04:00:00,2011-11-14 06:00:00
decay 2,2011-11-14 07:00:00,2011-11-14 17:00:00
