,start,end
incipient,2013-07-01 08:00:00,2013-07-01 21:00:00
intensification,2013-07-01 22:00:00,2013-07-03 04:00:00
mature,2013-07-03 05:00:00,2013-07-03 14:00:00
decay,2013-07-03 15:00:00,2013-07-04 11:00:00
