,start,end
incipient,2007-01-18 02:00:00,2007-01-18 15:00:00
intensification,2007-01-18 16:00:00,2007-01-20 01:00:00
mature,2007-01-20 02:00:00,2007-01-20 11:00:00
decay,2007-01-20 12:00:00,2007-01-21 09:00:00
