,start,end
incipient,1999-01-03 09:00:00,1999-01-03 16:00:00
intensification,1999-01-03 17:00:00,1999-01-05 01:00:00
mature,1999-01-05 02:00:00,1999-01-05 13:00:00
decay,1999-01-05 14:00:00,1999-01-07 14:00:00
residual,1999-01-07 15:00:00,1999-01-09 09:00:00
