,start,end
incipient,2001-06-20 18:00:00,2001-06-20 21:00:00
intensification,2001-06-20 22:00:00,2001-06-22 04:00:00
mature,2001-06-22 05:00:00,2001-06-22 11:00:00
decay,2001-06-22 12:00:00,2001-06-23 01:00:00
