,start,end
incipient,2005-05-03 13:00:00,2005-05-04 03:00:00
intensification,2005-05-04 04:00:00,2005-05-05 10:00:00
mature,2005-05-05 11:00:00,2005-05-05 20:00:00
decay,2005-05-05 21:00:00,2005-05-06 20:00:00
