,start,end
incipient,1996-06-06 17:00:00,1996-06-06 23:00:00
intensification,1996-06-07 00:00:00,1996-06-09 08:00:00
mature,1996-06-09 09:00:00,1996-06-09 21:00:00
decay,1996-06-09 22:00:00,1996-06-10 22:00:00
