,start,end
incipient,2011-07-05 08:00:00,2011-07-06 04:00:00
intensification,2011-07-06 05:00:00,2011-07-08 15:00:00
mature,2011-07-08 16:00:00,2011-07-09 08:00:00
decay,2011-07-09 09:00:00,2011-07-10 19:00:00
