,start,end
incipient,1995-07-27 19:00:00,1995-07-28 01:00:00
intensification,1995-07-28 02:00:00,1995-07-28 22:00:00
mature,1995-07-28 23:00:00,1995-07-29 05:00:00
decay,1995-07-29 06:00:00,1995-07-29 21:00:00
