,start,end
incipient,2018-08-31 00:00:00,2018-08-31 00:00:00
decay,2018-08-31 01:00:00,2018-08-31 10:00:00
intensification,2018-08-31 11:00:00,2018-09-01 11:00:00
mature,2018-09-01 12:00:00,2018-09-01 16:00:00
decay 2,2018-09-01 17:00:00,2018-09-02 06:00:00
