,start,end
intensification,1984-05-14 12:00:00,1984-05-15 09:00:00
mature,1984-05-15 10:00:00,1984-05-15 16:00:00
decay,1984-05-15 17:00:00,1984-05-16 13:00:00
intensification 2,1984-05-16 14:00:00,1984-05-17 14:00:00
mature 2,1984-05-17 15:00:00,1984-05-17 22:00:00
decay 2,1984-05-17 23:00:00,1984-05-19 06:00:00
