,start,end
incipient,2016-07-14 19:00:00,2016-07-14 21:00:00
intensification,2016-07-14 22:00:00,2016-07-15 16:00:00
mature,2016-07-15 17:00:00,2016-07-15 21:00:00
decay,2016-07-15 22:00:00,2016-07-16 04:00:00
intensification 2,2016-07-16 05:00:00,2016-07-16 18:00:00
mature 2,2016-07-16 19:00:00,2016-07-16 23:00:00
decay 2,2016-07-17 00:00:00,2016-07-17 13:00:00
