,start,end
incipient,1983-07-12 15:00:00,1983-07-12 16:00:00
intensification,1983-07-12 17:00:00,1983-07-13 03:00:00
mature,1983-07-13 04:00:00,1983-07-13 06:00:00
decay,1983-07-13 07:00:00,1983-07-13 17:00:00
residual,1983-07-13 18:00:00,1983-07-13 19:00:00
