,start,end
incipient,1993-07-02 06:00:00,1993-07-02 10:00:00
intensification,1993-07-02 11:00:00,1993-07-03 00:00:00
mature,1993-07-03 01:00:00,1993-07-03 04:00:00
decay,1993-07-03 05:00:00,1993-07-03 11:00:00
