,start,end
incipient,1997-11-16 04:00:00,1997-11-18 01:00:00
intensification,1997-11-18 02:00:00,1997-11-21 12:00:00
mature,1997-11-21 13:00:00,1997-11-23 04:00:00
decay,1997-11-23 05:00:00,1997-11-29 07:00:00
