,start,end
incipient,2007-09-06 18:00:00,2007-09-06 18:00:00
decay,2007-09-06 19:00:00,2007-09-07 02:00:00
intensification,2007-09-07 03:00:00,2007-09-07 13:00:00
mature,2007-09-07 14:00:00,2007-09-07 16:00:00
decay 2,2007-09-07 17:00:00,2007-09-08 06:00:00
