,start,end
incipient,2002-03-31 18:00:00,2002-03-31 19:00:00
intensification,2002-03-31 20:00:00,2002-04-03 03:00:00
mature,2002-04-03 04:00:00,2002-04-03 16:00:00
decay,2002-04-03 17:00:00,2002-04-05 03:00:00
