,start,end
incipient,1993-02-08 06:00:00,1993-02-08 06:00:00
decay,1993-02-08 07:00:00,1993-02-08 14:00:00
intensification,1993-02-08 15:00:00,1993-02-08 22:00:00
mature,1993-02-08 23:00:00,1993-02-09 01:00:00
decay 2,1993-02-09 02:00:00,1993-02-09 09:00:00
