,start,end
incipient,1979-06-08 01:00:00,1979-06-08 17:00:00
intensification,1979-06-08 18:00:00,1979-06-10 07:00:00
mature,1979-06-10 08:00:00,1979-06-10 18:00:00
decay,1979-06-10 19:00:00,1979-06-11 17:00:00
residual,1979-06-11 18:00:00,1979-06-11 19:00:00
