,start,end
incipient,2020-02-10 08:00:00,2020-02-11 23:00:00
intensification,2020-02-12 00:00:00,2020-02-17 04:00:00
mature,2020-02-17 05:00:00,2020-02-18 07:00:00
decay,2020-02-18 08:00:00,2020-02-19 07:00:00
