,start,end
intensification,2002-04-25 10:00:00,2002-04-25 13:00:00
mature,2002-04-25 14:00:00,2002-04-25 15:00:00
decay,2002-04-25 16:00:00,2002-04-25 23:00:00
residual,2002-04-26 00:00:00,2002-04-26 09:00:00
