,start,end
incipient,2011-08-16 21:00:00,2011-08-17 09:00:00
intensification,2011-08-17 10:00:00,2011-08-19 03:00:00
mature,2011-08-19 04:00:00,2011-08-20 00:00:00
decay,2011-08-20 01:00:00,2011-08-23 23:00:00
