,start,end
incipient,2018-09-02 11:00:00,2018-09-03 08:00:00
intensification,2018-09-03 09:00:00,2018-09-05 21:00:00
mature,2018-09-05 22:00:00,2018-09-06 20:00:00
decay,2018-09-06 21:00:00,2018-09-10 04:00:00
