,start,end
incipient,2009-12-16 17:00:00,2009-12-16 19:00:00
intensification,2009-12-16 20:00:00,2009-12-17 03:00:00
mature,2009-12-17 04:00:00,2009-12-17 05:00:00
decay,2009-12-17 06:00:00,2009-12-17 12:00:00
residual,2009-12-17 13:00:00,2009-12-17 21:00:00
