,start,end
incipient,1985-02-11 10:00:00,1985-02-11 10:00:00
intensification,1985-02-11 11:00:00,1985-02-11 16:00:00
mature,1985-02-11 17:00:00,1985-02-11 18:00:00
decay,1985-02-11 19:00:00,1985-02-12 05:00:00
residual,1985-02-12 06:00:00,1985-02-12 09:00:00
